"ID","Subject","Message","Day","Month","Year","AddedBy","DateAdded","propertyCode"
836,"Halloween","",31,10,2008,"",2008-10-31 09:30:35,"30SBA"
841,"Coloring Contest Ends","All pictures must be turned in by today",15,11,2008,"",2008-10-31 11:04:30,"76LMA"
854,"","",27,11,2008,"",2008-10-31 15:57:20,"108STC"
860,"Preventive Maintenance #594-598","",20,11,2008,"",2008-10-31 17:36:54,"76LMA"
865,"Food Donations For Those In Need","",15,11,2008,"",2008-11-02 16:29:50,"122SVS"
873,"Adult Basketball Game ( Aurora)","",14,11,2008,"",2008-11-02 16:45:03,"122SVS"
881,"Canned Food Drive","",17,11,2008,"",2008-11-03 13:24:27,"40EC1"
888,"Toy Drive ","",17,12,2008,"",2008-11-03 13:25:32,"40EC1"
891,"","SUPER TUESDAY VOTING STATION 7am to 7pm",4,11,2008,"",2008-11-03 14:12:35,"89VLP"
893,"PEST CONTROL","",11,11,2008,"",2008-11-03 14:16:51,"89VLP"
911,"Rent is late","",4,11,2008,"",2008-11-03 17:43:00,"123VNH"
919,"Election Day- Vote","",4,11,2008,"",2008-11-04 15:09:59,"301CHA"
920,"HAPPY THANKSGIVING!","",27,11,2008,"",2008-11-04 15:10:14,"301CHA"
941,"Christmas","Office Closed.",25,12,2008,"",2008-11-07 09:47:34,"73MPA"
946,"Last Day to Pay Rent on Time","",5,1,2009,"",2008-11-07 09:49:49,"73MPA"
948,"Christmas Day","Office will be closed",25,12,2008,"",2008-11-08 14:33:37,"80RSA"
949,"New Years Day","Office will be closed",1,1,2009,"",2008-11-08 14:34:08,"80RSA"
960,"Pay Rent Early To Enter Early Bird Drawing!","",28,11,2008,"",2008-11-10 15:26:22,"159BEA"
968,"Pest Control Day","",16,12,2008,"",2008-11-10 15:28:11,"159BEA"
974,"Pay Rent Early To Enter Early Bird Drawing!","",30,12,2008,"",2008-11-10 15:28:55,"159BEA"
1071,"New Years Eve","",31,12,2008,"",2008-12-12 14:23:51,"77LAK"
1074,"Pest Control","",8,12,2008,"",2008-12-17 15:30:22,"602STW"
1087,"Pest Control","",26,1,2009,"",2008-12-17 15:35:44,"602STW"
1088,"Last day to pay rent without late fee","",3,1,2009,"",2008-12-17 15:36:02,"602STW"
1099,"Lots of SNOW!~!","",19,12,2008,"",2008-12-18 13:55:21,"70MTN"
1102,"Pest Control","",5,1,2009,"",2008-12-18 13:56:23,"70MTN"
1103,"Pest Control","",12,1,2009,"",2008-12-18 13:56:31,"70MTN"
1108,"Christmas Day","Office Closed",25,12,2008,"",2008-12-22 11:56:14,"204FGA"
1110,"Pest Control","",26,12,2008,"",2008-12-22 11:56:49,"204FGA"
1111,"Pest Control","",19,12,2008,"",2008-12-22 11:56:56,"204FGA"
1119,"Happy Holidays!  ","",25,12,2008,"",2008-12-22 14:19:43,"401CHK"
1120,"","",25,12,2008,"",2008-12-22 14:19:48,"401CHK"
1124,"Closed","",25,12,2008,"",2008-12-22 15:58:47,"03HWD"
1131,"Denver Zoo Lights","Located at the Denver Zoo",2,1,2009,"",2009-01-02 14:39:30,"123VNH"
1133,"Mile High Hoildays","Take a drive to the Capital Building downtown!",9,1,2009,"",2009-01-02 14:40:24,"123VNH"
1139,"National Hugging Day!","Give someone in need of a hug - A big hug!",21,1,2009,"",2009-01-02 14:44:29,"123VNH"
1153,"Cupcakes for Everyone!  4:00 - 5:30 PM","",7,1,2009,"",2009-01-07 12:13:06,"53RBA"
1158,"Valentines Day","",14,2,2009,"",2009-01-13 12:07:14,"411FTN"
1162,"Happy St. Patricks Day","",17,3,2009,"",2009-01-13 12:08:49,"411FTN"
1302,"Pest Control","schedule in office",20,3,2009,"",2009-03-09 11:20:01,"204FGA"
1307,"Exercise 8 am","",16,3,2009,"",2009-03-12 11:46:50,"06COV"
1343,"Massage Therapist 11 am","",11,3,2009,"",2009-03-12 11:55:36,"06COV"
1346,"Potluck 5:30 pm","",4,3,2009,"",2009-03-12 11:56:02,"06COV"
1350,"Exercise 8 am","",1,4,2009,"",2009-03-12 11:57:34,"06COV"
1351,"Exercise 8 am","",6,4,2009,"",2009-03-12 11:57:39,"06COV"
1355,"Exercise 8 am","",8,4,2009,"",2009-03-12 11:58:00,"06COV"
1357,"Exercise 8 am","",22,4,2009,"",2009-03-12 11:58:12,"06COV"
1358,"Exercise 8 am","",29,4,2009,"",2009-03-12 11:58:17,"06COV"
1359,"Exercise 8 am","",3,4,2009,"",2009-03-12 11:58:24,"06COV"
1361,"Exercise 8 am","",17,4,2009,"",2009-03-12 11:58:35,"06COV"
1363,"Breakfast 9:30 am","",18,4,2009,"",2009-03-12 11:58:57,"06COV"
1367,"Pinochle 1 pm","",23,4,2009,"",2009-03-12 11:59:32,"06COV"
1368,"Olive Garden 11 am","",30,4,2009,"",2009-03-12 11:59:45,"06COV"
1373,"Bingo 2 pm","",17,4,2009,"",2009-03-12 12:00:59,"06COV"
1378,"Flashlight Egg Hunt 8:30 pm","",10,4,2009,"",2009-03-12 12:02:11,"06COV"
1379,"Easter Egg Hunt 10 am","",11,4,2009,"",2009-03-12 12:02:25,"06COV"
1384,"Masage Therapist 11 am","",29,4,2009,"",2009-03-12 12:03:19,"06COV"
1386,"Ceramics 2 pm","",8,4,2009,"",2009-03-12 12:03:38,"06COV"
1388,"Ceramics 2 pm","",22,4,2009,"",2009-03-12 12:03:53,"06COV"
1390,"Ask A Nurse 1:30 - 2:30 pm","",14,4,2009,"",2009-03-12 12:04:37,"06COV"
1391,"Ask A Nurse 1:30 - 2:30 pm","",21,4,2009,"",2009-03-12 12:04:42,"06COV"
1439,"Breakfast-on-the-GO","",17,4,2009,"",2009-03-25 16:49:48,"605SME"
1412,"Rent Due","",1,4,2009,"",2009-03-23 15:23:12,"602STW"
1405,"Late Fees Commence","",6,4,2009,"",2009-03-19 17:45:52,"162TBA"
1406,"Pest Control","",7,4,2009,"",2009-03-19 17:46:43,"162TBA"
1408,"Renew Your Lease ","",15,4,2009,"",2009-03-19 17:47:13,"162TBA"
1409,"Resident Appreciation Day ","",11,4,2009,"",2009-03-19 17:47:30,"162TBA"
1415,"Pest Control Service Day","",6,4,2009,"",2009-03-23 15:23:59,"602STW"
1418,"Pest Control Service Day","",27,4,2009,"",2009-03-23 15:24:27,"602STW"
1419,"Easter Egg Hunt ","Veterans Memorial Park @ West Jordan City Offices",11,4,2009,"",2009-03-23 15:25:15,"602STW"
1421,"Passover","",9,4,2009,"",2009-03-23 15:48:31,"602STW"
1422,"Good Friday","",10,4,2009,"",2009-03-23 15:48:44,"602STW"
533,"National Good Neighbor Day","",28,9,2008,"",2008-09-09 21:15:08,"76LMA"
1269,"Pest Control Service","Weekly Service",3,3,2009,"",2009-02-18 11:05:27,"159BEA"
1281,"Day Light Savings","",8,3,2009,"",2009-02-26 12:25:29,"605SME"
1303,"Pest Control","schedule in office",27,3,2009,"",2009-03-09 11:20:17,"204FGA"
1310,"Daylight Savings Time Begins","",8,3,2009,"",2009-03-12 11:47:25,"06COV"
1312,"Ask A Nurse 1:30 - 2:30 pm","",10,3,2009,"",2009-03-12 11:47:57,"06COV"
1314,"Ask A Nurse 1:30 - 2:30 pm","",24,3,2009,"",2009-03-12 11:48:08,"06COV"
1324,"Exercise 8 am","",11,3,2009,"",2009-03-12 11:51:23,"06COV"
1325,"Exercise 8 am","",18,3,2009,"",2009-03-12 11:51:27,"06COV"
1326,"Exercise 8 am","",25,3,2009,"",2009-03-12 11:51:33,"06COV"
1329,"Exercise 8 am","",20,3,2009,"",2009-03-12 11:51:49,"06COV"
1331,"Breakfast 9:30 am","",14,3,2009,"",2009-03-12 11:52:47,"06COV"
1336,"Spting Tea Luncheon Noon","",20,3,2009,"",2009-03-12 11:53:36,"06COV"
1341,"Pinochle 1 pm","",26,3,2009,"",2009-03-12 11:55:11,"06COV"
1349,"Ceramics 2 pm","",25,3,2009,"",2009-03-12 11:56:33,"06COV"
1376,"Bingo following lunch","",24,4,2009,"",2009-03-12 12:01:36,"06COV"
1381,"Masage Therapist 11 am","",8,4,2009,"",2009-03-12 12:02:58,"06COV"
1382,"Masage Therapist 11 am","",15,4,2009,"",2009-03-12 12:03:03,"06COV"
1383,"Masage Therapist 11 am","",22,4,2009,"",2009-03-12 12:03:09,"06COV"
1385,"Ceramics 2 pm","",1,4,2009,"",2009-03-12 12:03:32,"06COV"
1394,"Game night 6:30 pm","",14,4,2009,"",2009-03-12 12:05:07,"06COV"
1396,"Game night 6:30 pm","",28,4,2009,"",2009-03-12 12:05:18,"06COV"
1397,"Rent Due","",3,3,2009,"",2009-03-12 12:28:41,"126SKY"
1424,"Eastern Orthodox Easter","",19,4,2009,"",2009-03-23 15:49:19,"602STW"
1425,"Holocaust Remembrance Day","",21,4,2009,"",2009-03-23 15:49:44,"602STW"
1426,"Administrative Professionals Day","",22,4,2009,"",2009-03-23 15:50:06,"602STW"
1427,"RENT DUE","",1,4,2009,"",2009-03-23 16:50:07,"164TVA"
1430,"COMPLIMENTARY PEST CONTROL","",21,4,2009,"",2009-03-23 16:52:08,"164TVA"
1438,"Easter Egg Hunt","",11,4,2009,"",2009-03-25 16:49:18,"605SME"
1440,"Coloring Activity","",22,4,2009,"",2009-03-25 16:50:05,"605SME"
1441,"Easter","",12,4,2009,"",2009-03-25 16:50:14,"605SME"
1442,"$$Refer a Friend$$","",27,4,2009,"",2009-03-25 16:50:34,"605SME"
1443,"Tax Deadline","",15,4,2009,"",2009-03-25 16:53:13,"605SME"
1444,"Earth Day","",22,4,2009,"",2009-03-25 16:53:23,"605SME"
1446,"Easter Egg Hunt","11:00am-12:00pm 
Ages 8 and under",12,4,2009,"",2009-03-26 11:51:54,"40EC1"
1448,"Easter Egg Coloring Contest","Call 702-655-0026 for details",7,4,2009,"",2009-03-26 11:54:01,"40EC1"
1449,"Easter Egg Coloring Contest","Call 702-655-0026 for details",8,4,2009,"",2009-03-26 11:54:10,"40EC1"
1450,"Easter Egg Coloring Contest","Call 702-655-0026 for details",9,4,2009,"",2009-03-26 11:54:25,"40EC1"
1451,"Easter Egg Coloring Contest","Call 702-655-0026 for details",10,4,2009,"",2009-03-26 11:54:35,"40EC1"
1452,"Easter Egg Coloring Contest (last day)","Call 702-655-0026 for details",11,4,2009,"",2009-03-26 11:54:58,"40EC1"
1455,"Early Bird Drawing!","",2,4,2009,"",2009-03-27 16:23:00,"159BEA"
1456,"Rent is due today!!!!","",1,4,2009,"",2009-03-27 16:23:15,"159BEA"
1457,"Pest Control Day!","",7,4,2009,"",2009-03-27 16:23:38,"159BEA"
1458,"Pest Control Day!","",14,4,2009,"",2009-03-27 16:23:50,"159BEA"
1459,"Pest Control Day!","",21,4,2009,"",2009-03-27 16:24:02,"159BEA"
1461,"Happy Easter!","",12,4,2009,"",2009-03-27 16:26:04,"159BEA"
1462,"Pay Rent Early!","",29,4,2009,"",2009-03-27 16:28:46,"159BEA"
1463,"","APRIL FOOLS DAY",1,4,2009,"",2009-04-01 10:17:23,"701MON"
1464,"","HOMEWORK HELP",6,4,2009,"",2009-04-01 10:17:41,"701MON"
1466,"","MOVIE NIGHT",10,4,2009,"",2009-04-01 10:31:35,"701MON"
1468,"","WELCOME VISITS",15,4,2009,"",2009-04-01 11:07:16,"701MON"
1471,"","EARTH DAY",22,4,2009,"",2009-04-01 11:25:27,"701MON"
1473,"","WELCOME VISITS
",27,4,2009,"",2009-04-01 11:27:36,"701MON"
1474,"DHCC","Comunity Breakfast with Mortenson Construction",1,4,2009,"",2009-04-01 17:18:29,"122SVS"
1475,"DHCC","Pedro; The Movie",1,4,2009,"",2009-04-01 17:19:34,"122SVS"
1476,"DHCC","Transfirst Job Fair",2,4,2009,"",2009-04-01 17:19:57,"122SVS"
1478,"DHCC","Meet the players of Denver Water",14,4,2009,"",2009-04-01 17:21:09,"122SVS"
1479,"DHCC","Circle of Latina Leadership Welcome Reception",23,4,2009,"",2009-04-01 17:21:38,"122SVS"
1480,"DHCC","Kearney Middle School Family Fiesta!",25,4,2009,"",2009-04-01 17:22:59,"122SVS"
1481,"Denver Auto Show","5pm-9pm",1,4,2009,"",2009-04-01 17:27:26,"122SVS"
1483,"City Of Thornton: Easter Egg Scramble","Community Park; York and Thornton Pkwy. at 10am",11,4,2009,"",2009-04-01 17:34:56,"122SVS"
1484,"Denver Auto Show","5pm-9pm",2,4,2009,"",2009-04-01 17:42:18,"122SVS"
1486,"Commuinty Easter Egg Hunt","Starting @ 4pm",10,4,2009,"",2009-04-06 12:56:46,"122SVS"
1487,"Food Bank Of The Rockies","",20,4,2009,"",2009-04-06 13:11:09,"122SVS"
1488,"Green Apple Festival","",19,4,2009,"",2009-04-06 14:58:54,"122SVS"
1492,"Happy Easter","",12,4,2009,"",2009-04-08 15:06:12,"160MVA"
1493,"Rent Due","",1,4,2009,"",2009-04-08 15:10:37,"160MVA"
1495,"Rent Due","",1,5,2009,"",2009-04-08 16:03:04,"160MVA"
1496,"Rent is Due","",1,4,2009,"",2009-04-12 20:11:39,"201LPP"
1501,"pest control service","",16,4,2009,"",2009-04-12 20:13:12,"201LPP"
1503,"pest control service","",30,4,2009,"",2009-04-12 20:13:27,"201LPP"
1504,"Easter","",12,4,2009,"",2009-04-12 20:14:01,"201LPP"
1505,"Good Friday","",10,4,2009,"",2009-04-12 20:14:19,"201LPP"
1508,"Pest Control","",14,4,2009,"",2009-04-13 14:41:43,"160MVA"
1509,"Pest Control","",21,4,2009,"",2009-04-13 14:41:54,"160MVA"
1512,"Pest Control","",5,5,2009,"",2009-04-13 14:42:26,"160MVA"
1513,"Pest Control","",12,5,2009,"",2009-04-13 14:42:31,"160MVA"
1515,"Pest Control","",26,5,2009,"",2009-04-13 14:42:46,"160MVA"
1517,"Rent Due","",1,6,2009,"",2009-04-13 14:43:26,"160MVA"
1518,"Pest Control","",2,6,2009,"",2009-04-13 14:43:37,"160MVA"
1519,"Pest Control","",9,6,2009,"",2009-04-13 14:43:43,"160MVA"
1520,"Pest Control","",16,6,2009,"",2009-04-13 14:43:50,"160MVA"
1523,"Rent Due","",1,7,2009,"",2009-04-13 14:50:03,"160MVA"
1526,"Pest Control","",21,7,2009,"",2009-04-13 14:50:22,"160MVA"
1527,"Pest Control","",28,7,2009,"",2009-04-13 14:50:27,"160MVA"
1529,"Pest Control","",4,8,2009,"",2009-04-13 14:50:47,"160MVA"
1531,"Pest Control","",18,8,2009,"",2009-04-13 14:50:59,"160MVA"
1533,"Rent Due","",1,4,2009,"",2009-04-13 14:51:14,"611RNT"
1534,"Rent Due","",1,9,2009,"",2009-04-13 14:51:26,"160MVA"
1535,"Pest Control","",1,9,2009,"",2009-04-13 14:51:34,"160MVA"
1536,"Late Charges applied","",4,4,2009,"",2009-04-13 14:51:36,"611RNT"
1537,"Pest Control","",8,9,2009,"",2009-04-13 14:51:41,"160MVA"
1538,"Pest Control","",15,9,2009,"",2009-04-13 14:51:48,"160MVA"
1539,"Pest Control","",22,9,2009,"",2009-04-13 14:51:53,"160MVA"
1544,"The Cure 8pm @ Pearl","",17,4,2009,"",2009-04-13 18:13:12,"160MVA"
1547,"test","test",1,4,2009,"",2009-04-16 16:51:38,"83MTV"
1549,"Rent is Due","",1,5,2009,"",2009-04-20 12:30:54,"120RGA"
1554,"Memerial day- Offices will be closed","",25,5,2009,"",2009-04-20 12:33:13,"120RGA"
1558,"Leasing BBQ","Hot dogs, music, specials and games",2,5,2009,"",2009-04-21 12:55:49,"154LOM"
1563,"Rent is now late","Please add late fees to your payment",6,5,2009,"",2009-04-23 11:35:36,"25DFT"
1567,"Mothers Day","Get your mother something nice!",10,5,2009,"",2009-04-23 11:53:06,"160MVA"
539,"Homeless Donation Drive","",15,9,2008,"",2008-09-10 10:16:26,"53RBA"
550,"","",5,9,2008,"",2008-09-23 09:33:42,"122SVS"
594,"Preventive Maintenance #610","",16,10,2008,"",2008-10-08 13:00:42,"76LMA"
596,"Preventive Maintenance #472","",21,10,2008,"",2008-10-08 13:00:59,"76LMA"
615,"Chicks Rule Comedy","",1,10,2008,"",2008-10-14 16:34:48,"122SVS"
619,"Seasonal Celebration of Regional Flavors","",3,10,2008,"",2008-10-14 16:36:40,"122SVS"
630,"Country Western Dance Classes","",9,10,2008,"",2008-10-14 16:38:49,"122SVS"
631,"Haunted House ","",9,10,2008,"",2008-10-14 16:38:59,"122SVS"
632,"Coors Brewery","",9,10,2008,"",2008-10-14 16:39:10,"122SVS"
635,"Haunted House","",11,10,2008,"",2008-10-14 16:39:48,"122SVS"
638,"Centennial Chess Club","",12,10,2008,"",2008-10-14 16:40:23,"122SVS"
645,"Haunted House","",14,10,2008,"",2008-10-14 16:41:51,"122SVS"
658,"Area 15 Concert","",19,10,2008,"",2008-10-14 16:45:56,"122SVS"
662,"Haunted House","",21,10,2008,"",2008-10-14 16:46:41,"122SVS"
668,"Activism From The Heart Proj.","",23,10,2008,"",2008-10-14 16:47:59,"122SVS"
683,"Haunted House","",28,10,2008,"",2008-10-14 16:51:07,"122SVS"
685,"Haunted House","",29,10,2008,"",2008-10-14 16:51:25,"122SVS"
690,"Battle Of The Haunted Houses","",30,10,2008,"",2008-10-14 16:52:29,"122SVS"
695,"Community Council Meets at MHS","",2,10,2008,"",2008-10-14 17:00:14,"77LAK"
704,"Red Ribbon Week at Hillcrest Jr.","",6,10,2008,"",2008-10-14 16:58:39,"77LAK"
714,"Last Day to Register to Vote @ CCO","",20,10,2008,"",2008-10-14 17:04:46,"77LAK"
726,"FOOD DRIVE","See office for details!",17,11,2008,"",2008-10-20 11:00:35,"113RFA"
741,"New Years Day","",1,1,2009,"",2008-10-20 11:05:35,"113RFA"
751,"Podiatrist","",28,10,2008,"",2008-10-24 10:32:33,"06COV"
763,"Election Day","",4,11,2008,"",2008-10-24 10:35:55,"06COV"
765,"Game Night 6:30pm","",4,11,2008,"",2008-10-24 10:36:27,"06COV"
766,"Exercise 8am","",5,11,2008,"",2008-10-24 10:36:38,"06COV"
773,"Exercise 8am","",10,11,2008,"",2008-10-24 10:38:31,"06COV"
774,"Bingo 2pm","",10,11,2008,"",2008-10-24 10:38:40,"06COV"
778,"Exercise 8am","",12,11,2008,"",2008-10-24 10:39:32,"06COV"
998,"Free Pest Control","",24,11,2008,"",2008-11-13 11:02:23,"86PHR"
1020,"Health Care Moblie ","",4,12,2008,"",2008-11-19 10:33:17,"124MCR"
1024,"Closed Christmas Day","",25,12,2008,"",2008-11-20 12:35:46,"607SET"
1027,"Closed for Thanksgiving","",27,11,2008,"",2008-11-21 15:14:01,"36VFA"
1037,"Chase Oaks Holiday Party","5pm to 8pm
Pictures w/ Santa
Food and Prizes",16,12,2008,"",2008-11-24 14:26:07,"301CHA"
1039,"Christmas ","",25,12,2008,"",2008-12-01 13:35:37,"81WLA"
1041,"Westline Closed ","",25,12,2008,"",2008-12-01 13:36:08,"81WLA"
1046,"RENT LATE!!! Late fees begin","",5,12,2008,"",2008-12-05 14:45:15,"89VLP"
1052,"Happy Holidays!!!!!","",25,12,2008,"",2008-12-05 14:50:25,"89VLP"
1062,"Late fees Added","",4,1,2009,"",2008-12-09 19:59:33,"112MKT"
1084,"Pest Control","Please contact the office if you have any issues",5,1,2009,"",2008-12-17 15:35:16,"602STW"
1086,"Pest Control","",19,1,2009,"",2008-12-17 15:35:35,"602STW"
1095,"Pest Control","",22,12,2008,"",2008-12-18 13:54:11,"70MTN"
1097,"Happy Holidays Office Closed","",25,12,2008,"",2008-12-18 13:54:37,"70MTN"
1113,"Pest Control","Call office for Appt",9,1,2009,"",2008-12-22 11:57:22,"204FGA"
1114,"Pest Control","Call office for Appt",16,1,2009,"",2008-12-22 11:57:40,"204FGA"
1116,"Pest Control","Call office for Appt",30,1,2009,"",2008-12-22 11:58:17,"204FGA"
1145,"Renewal Signing Event","",15,1,2009,"",2009-01-05 15:44:28,"88WDM"
1147,"Rent is Late","",4,1,2009,"",2009-01-05 15:45:16,"88WDM"
1154,"Super Bowl Pre-Party","",30,1,2009,"",2009-01-07 12:15:01,"53RBA"
1170,"","Pest Control",16,2,2009,"",2009-01-15 15:55:56,"96LWB"
1190,"Dont forget Rent is Due","",1,2,2009,"",2009-01-30 09:28:50,"602STW"
1206,"HAPPY VALENTINES DAY!!!","",14,2,2009,"",2009-02-04 11:29:26,"89VLP"
1216,"Movie night ","",23,2,2009,"",2009-02-05 14:34:01,"80RSA"
1223,"Rent Due","",1,3,2009,"",2009-02-06 10:22:53,"605SME"
1225,"Apartment Inspections","",16,3,2009,"",2009-02-06 10:24:10,"605SME"
1226,"Apartment Inspections","",17,3,2009,"",2009-02-06 10:23:58,"605SME"
1555,"Armed Forces Day","",16,5,2009,"",2009-04-20 12:33:31,"120RGA"
1230,"Ask About Renewal Special","",13,3,2009,"",2009-02-06 10:24:44,"605SME"
1231,"Public Policy Committee (DHCC)","",3,2,2009,"",2009-02-09 12:27:42,"122SVS"
1236,"Leads 3 (DHCC)","",10,2,2009,"",2009-02-09 12:29:43,"122SVS"
1243,"Marketing and Comm. Committee (DHCC)","",19,2,2009,"",2009-02-09 12:33:11,"122SVS"
1244,"Leads 5; English (DHCC)","",19,2,2009,"",2009-02-09 12:33:35,"122SVS"
1246,"Leads 3 (DHCC)","",24,2,2009,"",2009-02-09 12:34:24,"122SVS"
1247,"Member Orientation (DHCC)","",26,2,2009,"",2009-02-09 12:34:42,"122SVS"
1252,"Thornton City Council Planning Session","",17,2,2009,"",2009-02-09 14:30:41,"122SVS"
1263,"End Promtion","1st Month Free",19,2,2009,"",2009-02-17 22:32:50,"71JOR"
1264,"Pest Control Service","Weekly Service",17,2,2009,"",2009-02-18 11:02:08,"159BEA"
1568,"Fathers Day","Spend some time with your father!",21,6,2009,"",2009-04-23 11:53:36,"160MVA"
1569,"Independance Day","",4,7,2009,"",2009-04-23 15:42:02,"160MVA"
1571,"DHCC","Member Orientation",29,4,2009,"",2009-04-24 10:23:16,"119PIN"
1572,"DHCC","USHCC Fundraising Breakfast",30,4,2009,"",2009-04-24 10:23:49,"119PIN"
1573,"DHCC","Membership Committee",23,4,2009,"",2009-04-24 10:24:13,"119PIN"
1574,"DHCC","Child Abuse Prevention; Ice Cream Reception",23,4,2009,"",2009-04-24 10:25:00,"119PIN"
1576,"DHCC","Meet and greet with DPS Superintendant",7,4,2009,"",2009-04-24 10:26:32,"119PIN"
1579,"Exercise 8 am","",1,5,2009,"",2009-04-30 13:19:16,"06COV"
1583,"Exercise 8 am","",18,5,2009,"",2009-04-30 13:37:30,"06COV"
1585,"Cinco De Mayo","",5,5,2009,"",2009-04-30 13:38:05,"06COV"
1586,"Leasing Office Closed","",25,5,2009,"",2009-04-30 13:38:32,"06COV"
1587,"Ask A Nurse 1:30-2:30 pm","",5,5,2009,"",2009-04-30 13:38:55,"06COV"
1590,"Ask A Nurse 1:30-2:30 pm","",19,5,2009,"",2009-04-30 13:41:17,"06COV"
1591,"Podiatrist","",26,5,2009,"",2009-04-30 13:41:54,"06COV"
1593,"Game night 6:30 pm","",26,5,2009,"",2009-04-30 13:42:15,"06COV"
1594,"Game night 6:30 pm","",19,5,2009,"",2009-04-30 13:42:21,"06COV"
1595,"Game night 6:30 pm","",12,5,2009,"",2009-04-30 13:42:26,"06COV"
1598,"Exercise 8 am","",20,5,2009,"",2009-04-30 13:49:37,"06COV"
1599,"Exercise 8 am","",27,5,2009,"",2009-04-30 13:49:43,"06COV"
1603,"Exercise 8 am","",29,5,2009,"",2009-04-30 13:50:07,"06COV"
1605,"Annettes Wedding 4 pm clubhouse","",23,5,2009,"",2009-04-30 13:51:24,"06COV"
1606,"Breakfast 9:30 am","",30,5,2009,"",2009-04-30 13:51:37,"06COV"
1607,"Pinochle 1 pm","",14,5,2009,"",2009-04-30 13:51:58,"06COV"
1609,"Pinochle 1 pm","",28,5,2009,"",2009-04-30 13:52:10,"06COV"
1610,"Bingo 2 pm","",8,5,2009,"",2009-04-30 13:52:27,"06COV"
1611,"Bingo 2 pm","",15,5,2009,"",2009-04-30 13:52:33,"06COV"
1612,"Bingo 2 pm","",22,5,2009,"",2009-04-30 13:52:39,"06COV"
1614,"Carpool Luncheon China Chef 11 am","",7,5,2009,"",2009-04-30 13:53:08,"06COV"
1615,"Pinochle 1 pm","",7,5,2009,"",2009-04-30 13:53:19,"06COV"
1617,"Massage Therapist 11 am","",13,5,2009,"",2009-04-30 13:53:45,"06COV"
1621,"Ceramics 2 pm","",27,5,2009,"",2009-04-30 13:54:31,"06COV"
1622,"Homemade Ice Cream Social 2 pm","",13,5,2009,"",2009-04-30 13:54:51,"06COV"
1623,"Old fashioned potluck 5:30 pm","",20,5,2009,"",2009-04-30 13:55:13,"06COV"
762,"Bingo 2pm","",3,11,2008,"",2008-10-24 10:35:45,"06COV"
767,"Massage Therapist 11am","",5,11,2008,"",2008-10-24 10:36:53,"06COV"
791,"Thanksgiving-Office is closed","",27,11,2008,"",2008-10-30 11:02:55,"120RGA"
800,"Halloween","",31,10,2008,"",2008-10-29 10:28:10,"605SME"
803,"Thanksgiving","Office is Closed",27,11,2008,"",2008-10-29 10:30:21,"605SME"
811,"Food & Clothing DRIVE","",13,11,2008,"",2008-10-29 10:35:11,"605SME"
816,"Rent is late","",4,10,2008,"",2008-10-29 16:22:28,"123VNH"
824,"Halloween","",31,10,2008,"",2008-10-30 11:49:30,"55DCA"
830,"Last Day to Pay Rent","",3,12,2008,"",2008-10-30 16:49:02,"123VNH"
832,"Christmas","",25,12,2008,"",2008-10-30 16:49:30,"123VNH"
848,"Election Day","Presidential Election
",4,11,2008,"",2008-10-31 12:43:53,"76LMA"
852,"VOTE!!!!","",4,11,2008,"",2008-10-31 15:55:38,"108STC"
862,"Rent Due","",3,11,2008,"",2008-11-02 11:02:20,"65SPD"
871,"Royal Comedy Showcase","",5,11,2008,"",2008-11-02 16:37:46,"122SVS"
875,"Grace Potter and The Nocturnals","",8,11,2008,"",2008-11-02 16:50:40,"122SVS"
877,"Movie Night At The Museum","",24,11,2008,"",2008-11-02 16:53:41,"122SVS"
918,"Office Closed ","Happy Thanksgiving",20,11,2008,"",2008-11-04 12:17:24,"204FGA"
897,"RENT DUE TOMORROW!!!","",30,11,2008,"",2008-11-03 14:17:49,"89VLP"
898,"5 DAY NOTICES GO OUT","",5,11,2008,"",2008-11-03 14:18:11,"89VLP"
899,"FILE EVICTIONS","",10,11,2008,"",2008-11-03 14:18:39,"89VLP"
902,"EVICTION LOCK OUTS","",20,11,2008,"",2008-11-03 14:22:01,"89VLP"
939,"Last Day to Pay Rent on Time","",5,11,2008,"",2008-11-07 09:46:05,"73MPA"
943,"New Years Eve","Office Closes at 4:00 P.M.",31,12,2008,"",2008-11-07 09:47:51,"73MPA"
947,"Thanksgiving Day","Office will be closed",27,11,2008,"",2008-11-08 14:32:59,"80RSA"
959,"Early Bird Contest Drawing","Pay Rent Early To Enter $100 Gift Card Drawing!!!",3,11,2008,"",2008-11-10 15:22:25,"159BEA"
971,"Pay Rent Early To Enter Early Bird Drawing!","",27,12,2008,"",2008-11-10 15:28:36,"159BEA"
1308,"Exercise 8 am","",23,3,2009,"",2009-03-12 11:47:02,"06COV"
1309,"Exercise 8 am","",30,3,2009,"",2009-03-12 11:47:11,"06COV"
1313,"Ask A Nurse 1:30 - 2:30 pm","",17,3,2009,"",2009-03-12 11:48:02,"06COV"
1322,"Game night 6:30 pm","",31,3,2009,"",2009-03-12 11:51:02,"06COV"
1330,"Exercise 8 am","",27,3,2009,"",2009-03-12 11:51:58,"06COV"
1337,"Bingo following luncheon","",20,3,2009,"",2009-03-12 11:53:49,"06COV"
1338,"Pinochle 1 pm","",5,3,2009,"",2009-03-12 11:54:54,"06COV"
1347,"Ceramics 2 pm","",11,3,2009,"",2009-03-12 11:56:18,"06COV"
1353,"Exercise 8 am","",20,4,2009,"",2009-03-12 11:57:50,"06COV"
